11.829237,11.829237,15.123925,30.645575,10.503813,13.225489,15.475691,19.753273,16.729067,29.344725,29.344725,30.951383,29.344725,30.247850,61.575869,60.071634,54.530088,33.175441,24.986133,78.757246,57.297407,9.842520,39.913141,50.079849,50.640911,45.133914,55.021359,86.864847,80.112309,36.680906,32.972034,8.202100,19.130420,27.302030,28.031509,37.872037,31.681773,8.202100,17.667864,33.012816,22.008544,31.851195,44.624249,47.003114,89.504418,67.576544,44.169660,41.402329,44.624249,22.965880,19.956571,19.753273,51.379463,41.919071,45.133914,44.169660,91.995245,65.616800,57.132793,58.043985,77.378457,33.778315,38.260840,42.015252,38.155196,40.581750
11.829237,10.374927,14.763780,22.312124,10.374927,10.503813,13.225489,15.123925,13.123360,19.821270,22.312124,23.199042,26.904888,21.007626,38.295990,51.510233,42.776920,31.124781,61.902765,52.416489,40.515385,36.863855,38.715302,38.155196,44.624249,41.499708,36.238062,42.682455,47.345375,22.312124,17.667864,33.778315,37.190894,34.759877,56.564764,38.888681,14.672363,20.749854,44.563905,21.325460,32.354140,53.559148,66.371158,79.725087,65.616800,29.709270,35.335728,32.561407,33.818125,25.676634,31.554109,35.335728,41.402329,31.851195,50.879472,60.517937,67.556630,43.059072,58.413695,58.182902,40.515385,16.404200,36.014598,41.402329,47.345375,47.769751
21.007626,16.486017,19.200624,13.527250,19.200624,22.848407,18.044620,11.599521,11.482940,9.565210,16.156263,14.672363,19.753273,23.199042,24.386596,33.818125,33.818125,41.919071,55.990973,17.126488,20.023878,18.703666,29.573092,31.340180,24.386596,21.576356,22.312124,6.561680,8.202100,42.776920,51.510233,38.295990,37.118467,61.575869,62.357541,52.595866,50.958744,52.901955,59.712189,65.308497,49.810456,83.548766,87.189519,60.717704,26.450978,14.854635,16.404200,26.904888,24.606300,34.448820,33.458134,36.126503,25.937318,52.313711,58.043985,51.353269,36.680906,67.496855,52.519065,31.511439,36.238062,39.506545,43.059072,55.508284,52.339425,51.037893
20.554404,22.848407,13.527250,14.672363,15.562391,22.848407,20.023878,18.340453,19.200624,18.559234,15.123925,18.340453,20.749854,24.986133,33.818125,41.822668,38.610901,35.221311,21.388460,43.059072,48.690363,46.048784,36.423235,38.992338,37.765304,27.887140,7.336181,13.527250,43.308331,52.519065,32.561407,42.334279,52.825599,48.690363,23.024392,16.404200,3.280840,14.672363,23.884876,19.753273,52.107548,71.523064,41.141524,19.685040,10.503813,14.672363,17.743855,21.388460,29.527560,34.487856,24.824059,25.093601,51.484105,58.413695,38.436269,37.407331,69.635781,77.777362,47.826051,42.650920,66.208782,56.944080,33.778315,52.825599,48.690363,47.910375
9.279617,13.225489,13.225489,14.015755,9.978285,9.279617,13.527250,16.729067,15.562391,23.199042,24.220511,23.199042,22.312124,23.487240,24.386596,34.487856,39.506545,18.703666,28.695630,66.936373,51.874635,21.576356,30.114108,27.498450,14.672363,11.942438,31.681773,38.401248,49.157889,42.334279,51.090591,45.253001,29.206848,10.503813,40.215391,47.826051,41.499708,32.478659,35.487711,39.913141,46.917159,29.068316,23.884876,22.312124,22.008544,19.821270,30.645575,26.297933,31.211119,25.093601,42.776920,43.339387,47.910375,30.247850,42.776920,53.231566,60.317510,27.498450,44.412686,70.671456,65.616800,27.054500,32.972034,49.321840,31.124781,27.887140
13.123360,13.225489,14.854635,13.527250,14.854635,17.126488,14.854635,9.978285,13.225489,14.672363,20.290875,18.340453,24.386596,22.848407,20.023878,23.487240,26.904888,34.759877,11.942438,53.003592,69.151049,52.901955,26.704103,29.573092,27.054500,49.349112,21.885933,64.729069,73.086188,51.379463,28.079467,10.374927,12.493067,46.223764,49.349112,46.194647,46.427074,47.572180,39.676467,46.048784,39.506545,22.965880,15.123925,19.200624,23.884876,46.048784,42.682455,43.771865,34.487856,60.495700,55.021359,47.572180,34.759877,62.787598,54.158709,40.581750,27.054500,58.895419,68.975711,60.960974,33.175441,37.443283,48.246200,38.155196,29.344725,52.493440
14.672363,11.004272,11.599521,15.562391,12.493067,17.667864,16.404200,16.404200,16.486017,21.325460,18.340453,21.325460,21.388460,26.904888,27.838851,24.606300,19.956571,31.167980,27.935346,49.212600,45.133914,44.321708,47.345375,67.277222,63.363545,31.211119,48.022578,46.048784,49.212600,56.944080,61.575869,57.974402,62.249562,63.129534,41.010500,52.519065,48.441022,67.815050,72.197119,54.332335,46.456046,28.695630,20.290875,36.089240,53.959596,63.384776,58.551735,59.869712,83.982455,73.672941,52.952798,47.572180,78.500568,74.128110,46.974480,44.774752,64.562563,69.597126,54.604060,40.614891,41.141524,15.123925,51.379463,45.044392,57.788437,73.727709
10.503813,15.123925,15.123925,15.123925,9.842520,7.336181,14.854635,16.486017,11.942438,14.672363,18.340453,19.956571,11.599521,13.919425,19.753273,27.935346,20.554404,16.404200,34.134929,45.253001,51.874635,51.379463,68.858571,68.230430,61.663211,49.810456,40.215391,34.134929,39.710364,44.169660,44.624249,66.127444,72.178480,45.961044,60.495700,35.827314,46.223764,50.534522,55.774280,50.534522,54.628695,46.456046,45.931760,50.667473,57.601871,48.579703,83.806038,83.339148,84.445788,57.062099,75.280802,79.573053,74.128110,38.992338,57.997605,62.787598,71.164740,45.371775,61.575869,55.119088,18.559234,44.169660,39.710364,51.510233,68.545220,46.974480
20.749854,19.753273,18.119031,13.123360,16.729067,13.225489,16.404200,11.942438,15.562391,11.599521,11.599521,11.004272,12.493067,11.004272,12.493067,14.111426,25.937318,21.388460,28.031509,40.747187,50.667473,49.321840,48.022578,25.937318,32.312527,52.133363,54.825379,47.910375,47.685178,34.798563,41.141524,34.798563,41.010500,70.136348,60.695540,50.214004,52.901955,52.901955,49.321840,37.765304,34.759877,51.090591,62.873256,46.658344,44.774752,77.378457,72.624489,69.597126,46.974480,60.894724,62.873256,67.576544,41.304720,55.143494,56.873151,55.701862,44.563905,61.049195,71.221437,31.340180,45.755663,19.685040,46.311006,63.997408,45.961044,34.604698
20.749854,14.015755,11.942438,14.854635,13.123360,16.729067,11.942438,16.404200,18.340453,20.554404,13.919425,12.812090,12.812090,13.919425,15.123925,18.119031,21.576356,22.848407,21.388460,23.314749,24.220511,30.158755,18.559234,25.676634,31.681773,31.851195,37.407331,33.215973,45.044392,34.134929,34.604698,64.500013,72.661533,64.332914,34.798563,46.687172,80.112309,79.573053,44.169660,27.498450,29.068316,53.433392,47.826051,68.917166,65.616800,64.311996,32.849385,49.891427,44.412686,45.961044,32.229139,34.487856,52.952798,51.874635,31.681773,37.443283,58.803966,66.025631,44.017088,14.763780,34.798563,38.992338,32.312527,36.312245,18.703666,13.225489
