-14.101374,-0.786843,-1.154866,0.493467,1.029639,-0.642986,34.232762,-0.635850,3.380534,2.185041,2.185041,34.232647,2.185041,-1.154866,-2.065955,-6.983643,-0.439351,0.403457,-1.046800,1.200199,2.006311,-3.944177,0.168227,-0.706964,1.516217,0.258224,2.185040,1.885643,-1.397944,-2.185039,-0.648356,-4.131724,-10.398797,65.607943,0.393627,0.087176,0.641200,4.131734,-0.422793,2.185041,2.185041,0.213693,0.317785,0.626950,1.204869,-0.097872,-0.422793,-0.786843,-0.108834,1.979329,0.291008,0.635870,0.194126,-8.189134,-0.258224,0.644775,-0.784797,0.931596,1.060634,1.886317,-34.232487,-4.286260,10.398788,-3.009569,-0.515778,-0.255342
-0.786843,-0.346254,-0.438130,0.108835,0.142547,-1.029638,6.799942,4.637363,-0.870231,1.373824,-5.041912,-1.557408,-3.602101,-3.009569,-1.794932,-3.836089,1581.837235,0.142547,-34.232476,-0.439777,22.412587,-0.731536,-0.907315,1.709847,-0.108834,0.142547,226.122153,-1.178716,-1.157820,-0.108834,0.422793,0.620775,2.138191,-0.292379,0.159746,-2.842370,-2.185042,-0.142547,-0.452318,-0.916015,0.667003,0.568905,1.112740,0.919694,0.931596,0.111571,-0.422793,-2.257746,0.963079,2.185041,-0.050189,-0.747022,14.101433,8.563307,-0.553111,48.078592,-4.286261,2.403150,1.000632,0.415667,0.712472,-0.110198,6.338500,-0.786843,-0.255342,-0.293751
-3.009569,-0.648352,-0.412917,1.157824,0.412918,0.601597,0.195878,0.871455,-1.625601,-0.684137,-0.476221,-0.546302,-2.092571,-1.557408,-1.964759,-1.055728,-1.055728,-8.189134,-24.791323,-0.309336,0.842288,3.412215,-0.786843,-1.336884,-1.964759,-0.155072,-0.317785,0.000000,0.931596,0.738907,0.950451,1.794932,1.557408,2.065955,-2.185040,-0.300638,0.211009,-5.520382,0.374585,6.095331,0.080805,1.772531,1.197422,3.122592,0.642986,0.111571,-0.931596,-3.602101,-4.131727,0.083869,-3.380506,0.008865,-0.142546,2.192362,1.886317,-2.185039,-2.185039,-1.898704,3.009570,1.029639,0.091160,2.092572,0.016594,-0.806301,-0.728548,-1.557408
3.721072,0.601597,-1.157818,-2.185038,-0.142546,0.601597,-6.983639,0.995587,0.412918,-1.557407,-1.154866,2.185041,0.142547,1.046801,-2.826716,-2.053619,-8.860130,-2.927096,0.463031,0.331389,0.744544,7.244378,-1.743919,-0.837425,0.815649,0.590403,-0.546302,0.255342,0.954083,3.009569,2.257746,5.797882,0.896304,0.744544,-0.071550,-0.931596,0.693526,0.546302,-0.293751,0.635850,-3.280656,0.918342,0.464422,0.000000,-3.009568,2.185042,-14.101389,1582.008466,-1.084423,-1.527456,-2.705995,-3.380502,-8.529769,3.254978,2.572152,3.412217,1.822549,-2.842368,0.246722,-0.916014,2.019970,2.122141,4.286264,-0.524122,-0.744544,-3.314516
-1.557407,5.520388,6.799942,-0.514178,-0.291002,-1.557407,-1.157818,-3.380496,0.142547,-1.557408,3.396299,-0.871444,-0.108834,1.474728,0.355530,1.667063,-2.092571,0.579320,10.398791,-0.317785,-0.346254,0.155072,-4.762162,0.058473,2.185038,0.374587,0.641200,-0.380560,0.522495,0.867008,1.941830,1.398383,3.254977,-1.029638,-11.384794,0.246722,0.142547,-1.557408,-0.786843,-0.168227,0.911496,0.302903,-0.293751,-5.041912,2.185041,1.373824,-0.493466,-0.300622,0.151601,3.380528,-0.463016,-4.973126,3.314517,2.338254,-1581.494884,0.786843,0.436731,0.323086,1.351090,-0.747022,4.131730,1.157823,0.100335,0.066766,-0.346254,3.185241
-0.870231,6.799942,0.452322,1.157824,0.452322,-0.194125,0.452322,0.291010,5.520388,2.185042,-1.157819,2.185041,0.355530,0.601597,-6.983639,-0.497366,-0.968177,-0.292378,0.374587,-0.422793,-0.434936,-0.642986,-1.921349,1.137339,1.157823,-0.678482,-2.510550,-0.155072,-0.160447,-0.309336,-0.118193,-0.346254,1.046801,-2.720235,-0.678482,-0.237740,34.232609,-1.743315,-0.125655,0.071550,0.083527,0.000000,-1.154866,0.412918,-0.374585,7.244835,-1.178716,-2.510553,1.527541,4.637340,-0.995583,-0.732873,-0.292378,21.266927,6.628090,1.157822,0.255342,0.232637,0.512609,-1.197241,0.403457,3.959476,-0.332976,-0.515778,2.185041,0.284419
2.185042,2.185042,-0.871440,-0.142546,-1.046799,0.747023,-4.131727,-0.110198,-0.648352,0.916015,2.185041,1.029219,-0.463012,-3.602101,-1.557408,-4.131727,0.291008,-0.576144,0.058891,0.000000,-0.360676,-2.867924,-1.157820,-0.160631,-0.641200,-0.151578,0.138812,0.071550,-0.931596,-1.221097,-1.241837,1.586070,-0.142546,-1.410548,0.295126,-0.660978,3.396298,-0.726929,-0.411340,-0.615480,-1.272556,10.398791,-1.157819,0.407386,-0.335179,-1.148980,3.380520,0.291007,5.934636,-5.606759,-0.312463,-0.732872,-1.935812,-1.502942,21.856143,0.503966,-2.550590,1.557408,0.748994,1.382090,-1.119213,-1.154866,-0.309336,-0.763640,-0.800059,-79.759422
-3.009568,-4.637301,4.637363,4.637363,-3.944170,2.185043,0.452322,0.648369,-0.374584,2.185042,0.995587,0.291008,-1.557407,-1.557407,-2.092571,-1.129541,3.721072,-4.131727,-0.852394,-1.398383,-7.872240,-0.194125,6.323841,-0.453839,3.721071,-0.320708,-0.211401,-0.852394,-1.008184,-0.696979,-0.108834,-6.799665,0.976901,-0.281411,4.637340,-0.374585,-0.572562,-0.237662,-0.590403,-0.877068,-1.209664,-1.272556,-1.356754,-4.286260,-0.412918,-8.227877,-3.493870,-0.890657,1.566107,0.142547,3.380519,0.979562,-1.502942,0.828267,0.871449,-0.390583,-1.912244,2.338254,2.065955,4.455223,-1.557407,0.422793,-1.008184,-0.083377,-0.601596,21.856143
-0.142546,-0.635850,226.293719,-0.870231,3.380534,6.799942,-0.110198,-0.374584,0.142547,-0.871440,-0.871440,-0.546302,-0.456893,-0.546302,-0.456893,-0.867008,0.142547,0.463031,0.514179,-2.479913,4.286263,0.856001,1.449283,-7.872237,-0.476221,-0.480930,-1.045613,-3.314516,-1.170135,-1.557408,0.066472,0.871450,3.552554,-1.677325,-4.425635,-1.012616,-0.642986,0.125655,0.066766,-0.043506,-0.365028,-1.282536,3.852280,-0.813942,-3.539388,-34.232487,-0.142546,-0.871447,-21.855689,-0.237347,3.852280,-1.082993,1.923873,-0.944714,22.466939,1.501997,-0.452313,-8.779397,1.017593,-0.075361,-0.265229,0.541912,-0.985226,3.614889,-0.281411,1.849914
0.142547,0.514179,-0.374584,-0.452309,-0.870231,3.380534,-0.374584,-0.110198,0.995587,3.721072,-1.557407,-1.100778,-2.572151,-1.557407,-2.338253,226.293719,0.220279,0.601597,-0.738907,-2.751686,3.396299,0.864796,-1.557407,-0.546302,-0.409757,-0.821142,-3.412215,-0.386048,-0.187332,-0.852394,-1.849886,18.507148,-3.396297,-0.304345,-1.557408,-0.346254,-0.189729,-0.146876,-0.422793,-0.323086,0.264317,-0.041616,-0.246717,2.291548,4.131730,3.489035,-2.237088,0.291007,1.351090,0.281448,-0.773555,1.527541,0.312464,-0.142546,-0.641200,-3.959472,-6.553335,-2.185039,-2.185039,-0.438129,-1.557408,-0.828266,-1.238627,-0.142546,-0.579318,0.125655
